"country.name","country.code","year","ghg.emissions.indexed","ghg.emissions.per.capita.tonnes","agriculture.ghg.emissions.mio.tonnes","energy.ghg.emissions.mio.tonnes","industry.ghg.emissions.mio.tonnes","total.ghg.emissions.mio.tonnes","transport.ghg.emissions.mio.tonnes","waste.ghg.emissions.mio.tonnes","other.ghg.emissions.mio.tonnes","agriculture.ghg.emissions.national.share","energy.ghg.emissions.national.share","industry.ghg.emissions.national.share","transport.ghg.emissions.national.share","waste.ghg.emissions.national.share","other.ghg.emissions.national.share","agriculture.ghg.emissions.EU28.share","energy.ghg.emissions.EU28.share","industry.ghg.emissions.EU28.share","total.ghg.emissions.EU28.share","transport.ghg.emissions.EU28.share","waste.ghg.emissions.EU28.share","other.ghg.emissions.EU28.share"
"Germany","DE","2003","83.4","12.8","64.7","386.9","77.2","1035.6","170","24.1","312.8","0.0624","0.3736","0.0746","0.1641","0.0232","0.302","0.1456","0.2387","0.1715","0.1967","0.177","0.1107","1.4389"
"Germany","DE","2004","82.2","12.6","64.5","384.3","79.2","1019.1","169.4","22.6","299","0.0633","0.3771","0.0777","0.1663","0.0222","0.2934","0.1451","0.2388","0.1696","0.1936","0.173","0.1083","1.4316"
"Germany","DE","2005","80.4","12.3","64.1","379.4","75.9","993.3","161.2","21.2","291.6","0.0645","0.382","0.0764","0.1623","0.0213","0.2935","0.1463","0.2373","0.163","0.19","0.1647","0.1047","1.4434"
"Germany","DE","2006","81.1","12.4","63.3","381.2","76.1","1000.6","157.1","19.5","303.3","0.0633","0.381","0.0761","0.157","0.0195","0.3031","0.1458","0.2368","0.1638","0.1919","0.1594","0.0996","1.5488"
"Germany","DE","2007","79","12.1","62.9","388.5","77.4","973.9","153.9","18.2","273","0.0646","0.3989","0.0795","0.1581","0.0187","0.2803","0.144","0.2398","0.1627","0.1887","0.1546","0.0961","1.4437"
"Germany","DE","2008","79.2","12.2","65.1","368.3","73.6","975.6","153.8","16.9","297.9","0.0667","0.3775","0.0755","0.1576","0.0174","0.3053","0.1499","0.2379","0.1633","0.1933","0.1584","0.0935","1.6446"
"Germany","DE","2009","73.8","11.4","64.3","344.1","66.1","908.1","153.1","15.7","264.7","0.0708","0.3789","0.0728","0.1686","0.0173","0.2916","0.1502","0.2416","0.1755","0.1939","0.1623","0.0898","1.5116"
"Germany","DE","2010","76.5","11.8","63.6","356.2","63.1","942.5","154","14.6","291","0.0675","0.378","0.0669","0.1634","0.0155","0.3087","0.1503","0.2455","0.16","0.197","0.1642","0.0869","1.7341"
"Germany","DE","2011","74.7","11.8","65.3","353.9","63","920.3","156.1","13.8","268.1","0.0709","0.3846","0.0685","0.1697","0.015","0.2914","0.154","0.2483","0.1616","0.1989","0.1687","0.0853","1.6546"
"Germany","DE","2012","75.2","11.8","64.9","363.6","62.1","924.6","154.7","13","266.3","0.0702","0.3933","0.0672","0.1673","0.0141","0.288","0.1539","0.2565","0.1646","0.2026","0.1726","0.0826","1.6861"
"Germany","DE","2013","76.6","12","66.1","366.9","62","942.3","159","12.3","275.9","0.0702","0.3894","0.0658","0.1688","0.0131","0.2928","0.1555","0.2733","0.1651","0.2108","0.1789","0.0816","1.8251"
"Germany","DE","2014","73.4","11.4","67.5","348.1","62.1","903.2","159.9","11.7","253.9","0.0747","0.3854","0.0687","0.1771","0.0129","0.2811","0.1559","0.2767","0.1627","0.2102","0.1785","0.0802","1.7453"
"Germany","DE","2015","73.7","11.4","68","335.9","60.9","907.2","162.6","11.2","268.5","0.075","0.3703","0.0672","0.1793","0.0123","0.296","0.1567","0.2698","0.1618","0.2096","0.1781","0.078","1.8757"
"Germany","DE","2016","74.1","11.4","66.5","332.9","62.9","911","166","10.7","272.1","0.073","0.3654","0.069","0.1822","0.0117","0.2986","0.153","0.2779","0.1683","0.2117","0.178","0.0764","1.9417"
"Germany","DE","2017","69","10.4","66.7","315.7","61","863.5","160.2","10","249.9","0.0772","0.3656","0.0706","0.1855","0.0116","0.2894","0.154","0.2673","0.1623","0.2051","0.1781","0.0765","1.9091"
"Germany","DE","2018","67.8","10.2","66.5","304.8","60.8","847.6","159.8","9.6","246.1","0.0785","0.3596","0.0717","0.1886","0.0113","0.2903","0.1539","0.2653","0.1622","0.2037","0.1781","0.0757","1.9508"
"Germany","DE","2020","65.3","9.7","66.3","283","60.3","816.4","159.1","8.6","239","0.0812","0.3467","0.0739","0.1949","0.0106","0.2927","0.1536","0.2585","0.1616","0.2005","0.1784","0.0733","2.0283"
"Germany","DE","2025","63.4","9.4","66.3","294.9","54.4","793.1","152.7","7","217.7","0.0836","0.3719","0.0686","0.1926","0.0088","0.2745","0.1536","0.2826","0.1538","0.2015","0.173","0.0663","2.0585"
"Germany","DE","2030","58.7","8.7","65.1","267.9","47","734.5","150","5.9","198.6","0.0886","0.3648","0.064","0.2043","0.008","0.2704","0.1509","0.2731","0.1382","0.1921","0.1691","0.0593","2.0069"
"Germany","DE","2035","53.5","7.9","64.5","221.4","45.1","669.3","148.9","5","184.4","0.0963","0.3308","0.0674","0.2225","0.0075","0.2755","0.1496","0.2421","0.1341","0.1794","0.1672","0.0551","2.0182"
"Greece","GR","1990","100","10.4","10.1","43.3","11.2","103.1","14.5","4.9","19.1","0.0984","0.4195","0.1089","0.1407","0.0472","0.1854","0.0187","0.0258","0.0217","0.0182","0.0183","0.0202","0.0795"
"Greece","GR","1991","99.7","10.2","10.2","42.1","11.2","103.2","15.3","4.8","19.6","0.0985","0.4079","0.1082","0.1485","0.0469","0.1899","0.0198","0.0256","0.0231","0.0186","0.0191","0.0198","0.0803"
"Greece","GR","1992","101","10.3","9.9","44.4","10.6","104.4","15.7","4.9","18.9","0.0947","0.425","0.1013","0.1505","0.0473","0.1812","0.0202","0.028","0.0228","0.0194","0.0191","0.0201","0.0769"
"Greece","GR","1993","100.8","10.2","9.3","44.3","11","104","15.9","5","18.5","0.0898","0.4257","0.106","0.1531","0.048","0.1775","0.0196","0.0292","0.0242","0.0197","0.0192","0.0202","0.0747"
"Greece","GR","1994","103.8","10.4","9.1","46.3","11.6","106.8","16.2","5.1","18.4","0.0856","0.4331","0.109","0.152","0.0482","0.1722","0.0194","0.0304","0.0241","0.0203","0.0194","0.0209","0.0746"
"Greece","GR","1995","105.9","10.6","9.5","45","13.6","109.2","16.6","5.2","19.3","0.0869","0.4125","0.1243","0.1519","0.0472","0.1772","0.0201","0.0295","0.0272","0.0206","0.0196","0.0208","0.0782"
"Greece","GR","1996","108.8","10.8","9.5","44.2","14.3","112.3","17","5.2","21.9","0.085","0.3936","0.1277","0.1516","0.0467","0.1953","0.0201","0.0285","0.0287","0.0207","0.0195","0.0213","0.0889"
"Greece","GR","1997","113.3","11.2","9.5","47.6","14.8","117.2","17.8","5.2","22.3","0.0807","0.4065","0.1266","0.1516","0.0445","0.1902","0.0201","0.0316","0.0294","0.022","0.0201","0.0214","0.0915"
"Greece","GR","1998","118.8","11.7","9.4","50.2","15.6","122.8","19.6","5.4","22.6","0.0769","0.4086","0.1266","0.1597","0.0439","0.1843","0.0202","0.0329","0.0322","0.0233","0.0215","0.0225","0.0943"
"Greece","GR","1999","119.2","11.7","9.4","50.5","16.4","123","19.9","5.3","21.5","0.0762","0.4104","0.1333","0.1621","0.0435","0.1745","0.0201","0.0341","0.037","0.0238","0.0214","0.0228","0.0914"
"Greece","GR","2000","122.1","11.9","9.1","54.9","15.2","126.3","18.9","5.3","22.9","0.0724","0.4348","0.1201","0.1493","0.0423","0.1811","0.0198","0.0364","0.0333","0.0244","0.0203","0.0231","0.0989"
"Greece","GR","2001","122.9","11.9","9.1","55.5","14.6","127.4","19.8","4.6","23.9","0.0717","0.4353","0.1144","0.1551","0.0359","0.1876","0.0201","0.0357","0.0331","0.0244","0.021","0.0201","0.1051"
"Greece","GR","2002","122.9","11.9","9.2","54.9","14.8","127.4","20.1","4.5","24","0.0719","0.4307","0.1159","0.1576","0.0356","0.1883","0.0204","0.0349","0.0338","0.0246","0.0211","0.0203","0.1073"
"Greece","GR","2003","127.1","12.3","9.1","56.1","14.5","131.1","21.2","4.7","25.6","0.0696","0.428","0.1108","0.1613","0.0355","0.1949","0.0205","0.0346","0.0323","0.0249","0.022","0.0214","0.1175"
"Greece","GR","2004","127.8","12.3","9.2","57.4","14.7","131.8","21.6","4.7","24.3","0.0695","0.4358","0.1113","0.1639","0.0353","0.1842","0.0206","0.0357","0.0314","0.025","0.0221","0.0223","0.1162"
"Greece","GR","2005","131.5","12.6","9","58.3","15.4","136.3","21.9","4.8","27","0.0657","0.4275","0.1132","0.1606","0.035","0.198","0.0205","0.0364","0.0331","0.0261","0.0224","0.0236","0.1335"
"Greece","GR","2006","128","12.3","8.9","56.1","12.7","132.4","22.6","4.9","27.2","0.0669","0.4236","0.0962","0.1707","0.0373","0.2052","0.0204","0.0348","0.0274","0.0254","0.0229","0.0252","0.1387"
"Greece","GR","2007","130.7","12.5","9","59.6","13.2","135","23.2","4.8","25.3","0.0666","0.4413","0.0976","0.1719","0.0353","0.1873","0.0206","0.0368","0.0277","0.0261","0.0233","0.0252","0.1337"
"Greece","GR","2008","127.5","12.2","8.7","58.2","13","131.7","22.5","4.8","24.5","0.0663","0.442","0.0986","0.1707","0.0362","0.1861","0.0201","0.0376","0.0288","0.0261","0.0232","0.0264","0.1353"
"Greece","GR","2009","120.5","11.5","8.5","54.7","11.3","124.5","25.3","4.5","20.3","0.0684","0.439","0.0904","0.2031","0.0361","0.163","0.0199","0.0384","0.0299","0.0266","0.0268","0.0257","0.1159"
"Greece","GR","2010","114.6","10.9","8.8","52.2","11.7","118.4","22.5","4.8","18.4","0.0746","0.4408","0.0991","0.1898","0.0403","0.1553","0.0209","0.036","0.0298","0.0248","0.024","0.0285","0.1096"
"Greece","GR","2011","111.9","10.6","8.6","54","10.4","115.5","20.1","4.6","17.8","0.0745","0.4679","0.0901","0.1742","0.0394","0.1539","0.0203","0.0379","0.0267","0.025","0.0217","0.0281","0.1096"
"Greece","GR","2012","108.4","10.4","8.5","54.7","11.2","112.1","16.7","4.3","16.7","0.0755","0.4876","0.1002","0.1492","0.0386","0.1489","0.0201","0.0386","0.0298","0.0246","0.0187","0.0274","0.1057"
"Greece","GR","2013","99.4","9.6","8.4","49.4","12","102.5","16.5","4.4","11.9","0.082","0.4814","0.1166","0.161","0.0431","0.1159","0.0198","0.0368","0.0318","0.0229","0.0186","0.0293","0.0786"
"Greece","GR","2014","96.5","9.4","8","45.9","12.3","99.1","16.5","4.5","11.8","0.0806","0.4635","0.1243","0.167","0.0452","0.1194","0.0185","0.0365","0.0323","0.0231","0.0185","0.0308","0.0814"
"Greece","GR","2015","93","9.1","7.8","40.9","12","95.3","17.1","4.5","13","0.0823","0.4292","0.1258","0.1794","0.0468","0.1365","0.0181","0.0329","0.0318","0.022","0.0187","0.0312","0.0909"
"Greece","GR","2016","89.7","8.8","7.9","37","12.5","91.7","17.4","4.5","12.4","0.0857","0.4037","0.1363","0.1902","0.0492","0.1349","0.0181","0.0309","0.0335","0.0213","0.0187","0.0322","0.0883"
"Hungary","HU","1990","100","9.1","9.9","20.9","11.8","93.7","8.9","3.8","38.5","0.1055","0.2227","0.1261","0.0947","0.0404","0.4106","0.0182","0.0124","0.0228","0.0166","0.0112","0.0157","0.1599"
"Hungary","HU","1991","92.8","8.4","8.3","21.7","8.1","87","7.8","3.9","37.2","0.0957","0.25","0.0929","0.0894","0.0443","0.4277","0.0163","0.0132","0.0167","0.0157","0.0097","0.0158","0.1525"
"Hungary","HU","1992","82.2","7.5","7.1","22.5","6.3","77","7.5","3.9","29.6","0.0925","0.2925","0.0824","0.0975","0.0506","0.3845","0.0145","0.0142","0.0137","0.0143","0.0091","0.0158","0.1203"
"Hungary","HU","1993","83.1","7.6","6.3","23","7.2","77.9","7.5","3.9","29.9","0.0808","0.2953","0.0926","0.0965","0.0506","0.3842","0.0132","0.0152","0.0158","0.0147","0.0091","0.016","0.1211"
"Hungary","HU","1994","82.1","7.5","6.2","22.2","8.7","76.7","7.4","4","28.3","0.0806","0.2891","0.1135","0.0958","0.0518","0.3692","0.0131","0.0146","0.018","0.0146","0.0088","0.0161","0.1149"
"Hungary","HU","1995","80.7","7.4","5.9","22.7","8.3","75.3","7.5","4","26.9","0.0782","0.3009","0.1099","0.0999","0.0533","0.3578","0.0125","0.0149","0.0166","0.0142","0.0089","0.0162","0.1089"
"Hungary","HU","1996","83.1","7.6","6","23","8.6","77.6","7.5","4","28.5","0.0768","0.2965","0.1112","0.0966","0.0518","0.367","0.0126","0.0148","0.0173","0.0143","0.0086","0.0163","0.1155"
"Hungary","HU","1997","81.5","7.5","5.9","25.1","8","76.1","7.9","4.1","25.1","0.078","0.3292","0.1051","0.104","0.0535","0.3302","0.0126","0.0166","0.0158","0.0143","0.009","0.0167","0.1032"
"Hungary","HU","1998","81.1","7.4","6.1","26.7","7.6","75.7","8.8","4.1","22.4","0.0811","0.3524","0.1007","0.1157","0.0543","0.2958","0.0131","0.0175","0.0158","0.0143","0.0096","0.0171","0.0932"
"Hungary","HU","1999","81.6","7.5","6.2","26.4","7.5","76.1","9.2","4.2","22.6","0.0816","0.3465","0.0991","0.1207","0.0548","0.2973","0.0133","0.0178","0.017","0.0147","0.0099","0.0178","0.0964"
"Hungary","HU","2000","78.6","7.3","6.1","23.8","8.2","73.2","9.1","4.2","21.8","0.0829","0.3248","0.1126","0.124","0.0579","0.2979","0.0132","0.0157","0.0181","0.0142","0.0098","0.0183","0.0942"
"Hungary","HU","2001","80.8","7.5","6.3","24.1","8.2","75.2","9.6","4.2","22.9","0.0832","0.3201","0.1086","0.1272","0.0563","0.3047","0.0137","0.0155","0.0185","0.0144","0.0102","0.0186","0.1008"
"Hungary","HU","2002","78.9","7.3","6.3","22.5","7.6","73.6","10.2","4.3","22.7","0.0855","0.3055","0.1033","0.1384","0.0586","0.3087","0.014","0.0143","0.0174","0.0142","0.0107","0.0193","0.1017"
"Hungary","HU","2003","82.3","7.7","6.1","23.7","7.8","76.6","10.7","4.4","24","0.0798","0.3096","0.1014","0.1391","0.0571","0.3129","0.0138","0.0146","0.0173","0.0146","0.0111","0.0201","0.1103"
"Hungary","HU","2004","81.3","7.6","6.4","21.9","8.5","75.6","11.1","4.2","23.5","0.0846","0.2895","0.1126","0.1468","0.0561","0.3105","0.0144","0.0136","0.0182","0.0144","0.0113","0.0203","0.1124"
"Hungary","HU","2005","81.2","7.6","6.1","20","9.1","75.4","12","4.2","23.9","0.0805","0.2653","0.1212","0.1596","0.0557","0.3177","0.0139","0.0125","0.0196","0.0144","0.0123","0.0208","0.1185"
"Hungary","HU","2006","80","7.5","6.1","20.3","8.7","74.1","12.8","4.2","22.2","0.0816","0.2735","0.1173","0.1722","0.0566","0.2988","0.0139","0.0126","0.0187","0.0142","0.013","0.0214","0.1131"
"Hungary","HU","2007","78.1","7.3","6","21.4","8.5","72.4","13.1","4.2","19.2","0.0833","0.2958","0.1169","0.1808","0.058","0.2653","0.0138","0.0132","0.0178","0.014","0.0131","0.0222","0.1015"
"Hungary","HU","2008","76.2","7.2","6.1","20.5","7.3","70.6","13","4.2","19.5","0.086","0.291","0.1033","0.1845","0.0593","0.276","0.014","0.0133","0.0162","0.014","0.0134","0.0231","0.1075"
"Hungary","HU","2009","69.7","6.6","5.7","17.4","6.3","64.6","13","4.2","18.1","0.0885","0.2693","0.097","0.201","0.0646","0.2796","0.0134","0.0122","0.0166","0.0138","0.0138","0.0238","0.1031"
"Hungary","HU","2010","70.1","6.6","5.6","18","6.4","64.9","11.6","4.1","19.2","0.0868","0.2765","0.099","0.1794","0.0633","0.295","0.0133","0.0124","0.0163","0.0136","0.0124","0.0245","0.1142"
"Hungary","HU","2011","68.4","6.5","5.9","17.3","6.5","63.4","11.1","4","18.6","0.0926","0.2738","0.1027","0.1749","0.0625","0.2935","0.0138","0.0122","0.0167","0.0137","0.012","0.0244","0.1147"
"Hungary","HU","2012","64.3","6.1","5.9","16.7","6.1","59.6","10.7","3.9","16.3","0.099","0.28","0.1015","0.1802","0.0658","0.2736","0.014","0.0118","0.016","0.0131","0.012","0.0248","0.1033"
"Hungary","HU","2013","61.3","5.8","6.3","14.1","5.5","56.8","10","3.7","17.2","0.1111","0.2474","0.0963","0.1765","0.0653","0.3034","0.0148","0.0105","0.0146","0.0127","0.0113","0.0245","0.114"
"Hungary","HU","2014","62","5.9","6.5","13.4","6.5","57.4","11.2","3.6","16.3","0.1127","0.2336","0.1125","0.1948","0.0628","0.2835","0.015","0.0107","0.0169","0.0134","0.0125","0.0248","0.1119"
"Hungary","HU","2015","65.3","6.3","6.7","13.8","7.3","60.8","12.2","3.5","17.3","0.1098","0.2278","0.1199","0.2008","0.0571","0.2846","0.0154","0.0111","0.0193","0.014","0.0134","0.0242","0.1208"
"Hungary","HU","2016","65.8","6.3","6.9","13.6","6.4","61.1","12.5","3.4","18.4","0.1126","0.2222","0.1054","0.204","0.055","0.3008","0.0158","0.0113","0.0172","0.0142","0.0134","0.024","0.1313"
"Hungary","HU","2017","64.3","6.2","6.9","13.3","7.4","60.2","12.2","4.2","16.3","0.1138","0.221","0.1222","0.2025","0.0694","0.2711","0.0158","0.0113","0.0196","0.0143","0.0136","0.0319","0.1247"
"Hungary","HU","2018","63.3","6.1","7","13","7.1","59.3","12","4.1","16.1","0.1176","0.2191","0.1196","0.2031","0.0696","0.271","0.0161","0.0113","0.0189","0.0142","0.0134","0.0327","0.1273"
"Hungary","HU","2020","61.9","5.9","7.4","12.3","7","58","11.7","4","15.5","0.127","0.2128","0.1215","0.2023","0.0695","0.2669","0.0171","0.0113","0.0189","0.0142","0.0132","0.0342","0.1313"
"Hungary","HU","2025","63.2","6.1","7.7","12.5","7","59.2","13.8","3.6","14.6","0.1295","0.2117","0.1181","0.2333","0.0613","0.2462","0.0178","0.012","0.0198","0.015","0.0156","0.0343","0.1378"
"Hungary","HU","2030","62.8","6.1","7.9","11.7","7.3","58.8","14.9","3.3","13.8","0.1341","0.1989","0.1242","0.2529","0.0556","0.2344","0.0183","0.0119","0.0215","0.0154","0.0168","0.033","0.1393"
"Hungary","HU","2035","63.5","6.2","8.1","11.9","7.9","59.5","15.4","3","13.2","0.1365","0.1999","0.132","0.2589","0.0507","0.222","0.0188","0.013","0.0233","0.0159","0.0173","0.033","0.1445"
"Iceland","IS","1990","100","15.1","0.6","0","1","3.6","0.6","0.2","1.2","0.1647","0.0038","0.2662","0.1723","0.0503","0.3427","0.0011","0","0.0019","0.0006","0.0008","0.0008","0.0051"
"Iceland","IS","1991","94.4","14.1","0.6","0","0.8","3.4","0.6","0.2","1.1","0.1703","0.0046","0.2476","0.1868","0.0554","0.3352","0.0011","0","0.0017","0.0006","0.0008","0.0008","0.0046"
"Iceland","IS","1992","91.5","13.5","0.6","0","0.6","3.3","0.6","0.2","1.3","0.1699","0.0042","0.1845","0.195","0.0617","0.3847","0.0011","0","0.0013","0.0006","0.0008","0.0008","0.0052"
"Iceland","IS","1993","93.5","13.7","0.6","0","0.6","3.4","0.6","0.2","1.4","0.1666","0.0051","0.1672","0.1903","0.0636","0.4071","0.0012","0","0.0012","0.0006","0.0008","0.0009","0.0056"
"Iceland","IS","1994","92","13.3","0.6","0","0.5","3.3","0.6","0.2","1.3","0.1721","0.0052","0.1609","0.1956","0.0687","0.3975","0.0012","0","0.0011","0.0006","0.0008","0.0009","0.0053"
"Iceland","IS","1995","95.8","13.8","0.5","0","0.6","3.4","0.6","0.2","1.4","0.1598","0.0064","0.1667","0.1822","0.0697","0.4152","0.0012","0","0.0011","0.0006","0.0007","0.001","0.0057"
"Iceland","IS","1996","98","14","0.6","0","0.5","3.5","0.6","0.2","1.5","0.1613","0.0045","0.1573","0.1769","0.0699","0.4302","0.0012","0","0.0011","0.0006","0.0007","0.001","0.0061"
"Iceland","IS","1997","102.9","14.6","0.6","0","0.7","3.6","0.6","0.2","1.5","0.1518","0.0033","0.1853","0.1729","0.0679","0.4188","0.0012","0","0.0013","0.0007","0.0007","0.001","0.0063"
"Iceland","IS","1998","108.4","15.2","0.6","0","0.8","3.8","0.6","0.3","1.5","0.148","0.0039","0.2175","0.1664","0.0666","0.3976","0.0012","0","0.0017","0.0007","0.0007","0.0011","0.0063"
"Iceland","IS","1999","114.8","16","0.6","0","1","4","0.7","0.3","1.6","0.1409","0.003","0.2419","0.1638","0.0646","0.3858","0.0012","0","0.0022","0.0008","0.0007","0.0011","0.0066"
"Iceland","IS","2000","116.1","15.9","0.6","0","1","4","0.7","0.3","1.5","0.1367","0.0027","0.2498","0.1641","0.0661","0.3806","0.0012","0","0.0022","0.0008","0.0007","0.0012","0.0066"
"Iceland","IS","2001","111.9","15.1","0.6","0","1","3.9","0.7","0.3","1.4","0.1402","0.0026","0.2571","0.1712","0.0702","0.3587","0.0012","0","0.0023","0.0008","0.0007","0.0012","0.0062"
"Iceland","IS","2002","112.7","15.1","0.5","0","1","4","0.7","0.3","1.5","0.1336","0.0031","0.2466","0.1692","0.0697","0.3778","0.0012","0","0.0023","0.0008","0.0007","0.0013","0.0068"
"Iceland","IS","2003","112.8","15","0.5","0","1","4","0.8","0.3","1.4","0.1318","0.0029","0.2472","0.1943","0.0703","0.3535","0.0012","0","0.0022","0.0008","0.0008","0.0013","0.0065"
"Iceland","IS","2004","116.7","15.4","0.5","0","1","4.1","0.8","0.3","1.5","0.1262","0.0028","0.2412","0.2025","0.0713","0.3561","0.0012","0","0.0021","0.0008","0.0008","0.0014","0.007"
"Iceland","IS","2005","114.1","14.8","0.5","0","1","3.9","0.8","0.3","1.3","0.1314","0.0036","0.2444","0.2119","0.0708","0.338","0.0012","0","0.0021","0.0008","0.0009","0.0014","0.0066"
"Iceland","IS","2006","131.8","16.7","0.5","0","1.4","4.5","1","0.3","1.3","0.1194","0.0036","0.3158","0.2161","0.0692","0.276","0.0013","0","0.0031","0.0009","0.001","0.0016","0.0064"
"Iceland","IS","2007","140","17.3","0.6","0","1.6","4.9","1","0.3","1.3","0.1153","0.0069","0.325","0.2099","0.0647","0.2781","0.0013","0","0.0033","0.0009","0.001","0.0017","0.0071"
"Iceland","IS","2008","147.9","18","0.6","0","2.1","5.2","1","0.3","1.3","0.1092","0.0029","0.4023","0.1836","0.0574","0.2445","0.0013","0","0.0047","0.001","0.001","0.0017","0.0071"
"Iceland","IS","2009","137.7","16.7","0.6","0","1.9","4.9","0.9","0.3","1.2","0.1127","0.0026","0.388","0.1893","0.0589","0.2486","0.0013","0","0.0051","0.0011","0.001","0.0017","0.007"
"Iceland","IS","2010","136.4","16.5","0.5","0","2","4.8","0.9","0.3","1.2","0.1126","0.0025","0.4027","0.1837","0.0601","0.2384","0.0013","0","0.0049","0.001","0.0009","0.0017","0.0069"
"Iceland","IS","2011","130.7","15.8","0.5","0","1.8","4.6","0.9","0.3","1.1","0.1191","0.0024","0.4029","0.1864","0.0584","0.2308","0.0013","0","0.0047","0.001","0.0009","0.0017","0.0065"
"Iceland","IS","2012","131.9","15.9","0.5","0","1.9","4.6","0.8","0.2","1","0.1184","0.0023","0.421","0.1835","0.0519","0.2229","0.0013","0","0.0051","0.001","0.0009","0.0015","0.0065"
"Iceland","IS","2013","133.3","15.9","0.5","0","2","4.6","0.9","0.3","1","0.1174","0.0008","0.4268","0.187","0.0548","0.2133","0.0013","0","0.0052","0.001","0.001","0.0017","0.0065"
"Iceland","IS","2014","135.6","16","0.6","0","1.9","4.6","0.9","0.2","1","0.1259","0.0005","0.419","0.186","0.0539","0.2147","0.0013","0","0.0051","0.0011","0.001","0.0017","0.0068"
